x,AM0,AM0C,AM15,AM15C,
508,1.88E+00,415.2353679,1.32E+00,187.5225316,\\
509,1.97E+00,417.2053679,1.39E+00,188.9125316,\\
510,1.91E+00,419.1153679,1.35E+00,190.2625316,\\
511,1.94E+00,421.0553679,1.38E+00,191.6425316,\\
512,1.99E+00,423.0453679,1.41E+00,193.0525316,\\
513,1.87E+00,424.9153679,1.33E+00,194.3825316,\\
514,1.82E+00,426.7353679,1.30E+00,195.6825316,\\
515,1.88E+00,428.6153679,1.34E+00,197.0225316,\\
516,1.89E+00,430.5053679,1.35E+00,198.3725316,\\
517,1.54E+00,432.0453679,1.10E+00,199.4725316,\\
518,1.76E+00,433.8053679,1.26E+00,200.7325316,\\
519,1.70E+00,435.5053679,1.22E+00,201.9525316,\\
520,1.86E+00,437.3653679,1.33E+00,203.2825316,\\
521,1.87E+00,439.2353679,1.35E+00,204.6325316,\\
522,1.92E+00,441.1553679,1.38E+00,206.0125316,\\
523,1.80E+00,442.9553679,1.30E+00,207.3125316,\\
524,1.94E+00,444.8953679,1.40E+00,208.7125316,\\
525,1.93E+00,446.8253679,1.39E+00,210.1025316,\\
526,1.87E+00,448.6953679,1.35E+00,211.4525316,\\
527,1.64E+00,450.3353679,1.18E+00,212.6325316,\\
528,1.88E+00,452.2153679,1.35E+00,213.9825316,\\
529,1.97E+00,454.1853679,1.41E+00,215.3925316,\\
530,1.89E+00,456.0753679,1.36E+00,216.7525316,\\
531,2.00E+00,458.0753679,1.43E+00,218.1825316,\\
532,1.96E+00,460.0353679,1.41E+00,219.5925316,\\
533,1.75E+00,461.7853679,1.26E+00,220.8525316,\\
534,1.87E+00,463.6553679,1.35E+00,222.2025316,\\
535,1.90E+00,465.5553679,1.37E+00,223.5725316,\\
536,1.97E+00,467.5253679,1.43E+00,225.0025316,\\
537,1.82E+00,469.3453679,1.32E+00,226.3225316,\\
538,1.91E+00,471.2553679,1.39E+00,227.7125316,\\
539,1.86E+00,473.1153679,1.36E+00,229.0725316,\\
540,1.80E+00,474.9153679,1.31E+00,230.3825316,\\
541,1.73E+00,476.6453679,1.26E+00,231.6425316,\\
542,1.89E+00,478.5353679,1.37E+00,233.0125316,\\
543,1.85E+00,480.3853679,1.35E+00,234.3625316,\\
544,1.92E+00,482.3053679,1.40E+00,235.7625316,\\
545,1.87E+00,484.1753679,1.37E+00,237.1325316,\\
546,1.86E+00,486.0353679,1.35E+00,238.4825316,\\
547,1.88E+00,487.9153679,1.37E+00,239.8525316,\\
548,1.83E+00,489.7453679,1.33E+00,241.1825316,\\
549,1.88E+00,491.6253679,1.38E+00,242.5625316,\\
550,1.86E+00,493.4853679,1.36E+00,243.9225316,\\
551,1.86E+00,495.3453679,1.36E+00,245.2825316,\\
552,1.90E+00,497.2453679,1.39E+00,246.6725316,\\
553,1.84E+00,499.0853679,1.35E+00,248.0225316,\\
554,1.88E+00,500.9653679,1.38E+00,249.4025316,\\
555,1.89E+00,502.8553679,1.39E+00,250.7925316,\\
556,1.86E+00,504.7153679,1.37E+00,252.1625316,\\
557,1.81E+00,506.5253679,1.33E+00,253.4925316,\\
558,1.85E+00,508.3753679,1.36E+00,254.8525316,\\
559,1.76E+00,510.1353679,1.29E+00,256.1425316,\\
560,1.79E+00,511.9253679,1.31E+00,257.4525316,\\
561,1.89E+00,513.8153679,1.39E+00,258.8425316,\\
562,1.80E+00,515.6153679,1.32E+00,260.1625316,\\
563,1.87E+00,517.4853679,1.37E+00,261.5325316,\\
564,1.84E+00,519.3253679,1.35E+00,262.8825316,\\
565,1.85E+00,521.1753679,1.36E+00,264.2425316,\\
566,1.75E+00,522.9253679,1.28E+00,265.5225316,\\
567,1.87E+00,524.7953679,1.37E+00,266.8925316,\\
568,1.86E+00,526.6553679,1.36E+00,268.2525316,\\
569,1.83E+00,528.4853679,1.32E+00,269.5725316,\\
570,1.83E+00,530.3153679,1.32E+00,270.8925316,\\
571,1.76E+00,532.0753679,1.28E+00,272.1725316,\\
572,1.87E+00,533.9453679,1.35E+00,273.5225316,\\
573,1.88E+00,535.8253679,1.36E+00,274.8825316,\\
574,1.87E+00,537.6953679,1.35E+00,276.2325316,\\
575,1.83E+00,539.5253679,1.32E+00,277.5525316,\\
576,1.82E+00,541.3453679,1.31E+00,278.8625316,\\
577,1.86E+00,543.2053679,1.35E+00,280.2125316,\\
578,1.80E+00,545.0053679,1.30E+00,281.5125316,\\
579,1.82E+00,546.8253679,1.32E+00,282.8325316,\\
580,1.83E+00,548.6553679,1.35E+00,284.1825316,\\
581,1.83E+00,550.4853679,1.35E+00,285.5325316,\\
582,1.85E+00,552.3353679,1.37E+00,286.9025316,\\
583,1.86E+00,554.1953679,1.39E+00,288.2925316,\\
584,1.85E+00,556.0453679,1.38E+00,289.6725316,\\
585,1.84E+00,557.8853679,1.37E+00,291.0425316,\\
586,1.79E+00,559.6753679,1.34E+00,292.3825316,\\
587,1.84E+00,561.5153679,1.37E+00,293.7525316,\\
588,1.82E+00,563.3353679,1.34E+00,295.0925316,\\
589,1.62E+00,564.9553679,1.16E+00,296.2525316,\\
590,1.72E+00,566.6753679,1.23E+00,297.4825316,\\
591,1.81E+00,568.4853679,1.32E+00,298.8025316,\\
592,1.79E+00,570.2753679,1.29E+00,300.0925316,\\
593,1.79E+00,572.0653679,1.31E+00,301.4025316,\\
594,1.79E+00,573.8553679,1.30E+00,302.7025316,\\
595,1.78E+00,575.6353679,1.29E+00,303.9925316,\\
596,1.80E+00,577.4353679,1.33E+00,305.3225316,\\
597,1.81E+00,579.2453679,1.33E+00,306.6525316,\\
598,1.77E+00,581.0153679,1.31E+00,307.9625316,\\
599,1.76E+00,582.7753679,1.31E+00,309.2725316,\\
600,1.77E+00,584.5453679,1.33E+00,310.6025316,\\
601,1.74E+00,586.2853679,1.31E+00,311.9125316,\\
602,1.72E+00,588.0053679,1.29E+00,313.2025316,\\
603,1.75E+00,589.7553679,1.32E+00,314.5225316,\\
604,1.78E+00,591.5353679,1.34E+00,315.8625316,\\
605,1.77E+00,593.3053679,1.34E+00,317.2025316,\\
606,1.76E+00,595.0653679,1.34E+00,318.5425316,\\
607,1.76E+00,596.8253679,1.34E+00,319.8825316,\\
608,1.75E+00,598.5753679,1.34E+00,321.2225316,\\
609,1.73E+00,600.3053679,1.33E+00,322.5525316,\\
610,1.72E+00,602.0253679,1.32E+00,323.8725316,\\
611,1.71E+00,603.7353679,1.32E+00,325.1925316,\\
612,1.74E+00,605.4753679,1.34E+00,326.5325316,\\
613,1.71E+00,607.1853679,1.32E+00,327.8525316,\\
614,1.66E+00,608.8453679,1.28E+00,329.1325316,\\
615,1.71E+00,610.5553679,1.33E+00,330.4625316,\\
616,1.66E+00,612.2153679,1.29E+00,331.7525316,\\
617,1.64E+00,613.8553679,1.27E+00,333.0225316,\\
618,1.70E+00,615.5553679,1.32E+00,334.3425316,\\
619,1.71E+00,617.2653679,1.33E+00,335.6725316,\\
620,1.71E+00,618.9753679,1.33E+00,337.0025316,\\
621,1.72E+00,620.6953679,1.34E+00,338.3425316,\\
622,1.68E+00,622.3753679,1.29E+00,339.6325316,\\
623,1.68E+00,624.0553679,1.28E+00,340.9125316,\\
624,1.67E+00,625.7253679,1.28E+00,342.1925316,\\
625,1.64E+00,627.3653679,1.27E+00,343.4625316,\\
626,1.64E+00,629.0053679,1.27E+00,344.7325316,\\
627,1.69E+00,630.6953679,1.30E+00,346.0325316,\\
628,1.69E+00,632.3853679,1.23E+00,347.2625316,\\
629,1.69E+00,634.0753679,1.28E+00,348.5425316,\\
630,1.67E+00,635.7453679,1.26E+00,349.8025316,\\
631,1.66E+00,637.4053679,1.28E+00,351.0825316,\\
632,1.59E+00,638.9953679,1.23E+00,352.3125316,\\
633,1.67E+00,640.6653679,1.31E+00,353.6225316,\\
634,1.64E+00,642.3053679,1.29E+00,354.9125316,\\
635,1.65E+00,643.9553679,1.31E+00,356.2225316,\\
636,1.61E+00,645.5653679,1.28E+00,357.5025316,\\
637,1.66E+00,647.2253679,1.32E+00,358.8225316,\\
638,1.67E+00,648.8953679,1.33E+00,360.1525316,\\
639,1.65E+00,650.5453679,1.32E+00,361.4725316,\\
640,1.61E+00,652.1553679,1.30E+00,362.7725316,\\
641,1.61E+00,653.7653679,1.30E+00,364.0725316,\\
642,1.61E+00,655.3753679,1.30E+00,365.3725316,\\
643,1.63E+00,657.0053679,1.31E+00,366.6825316,\\
644,1.61E+00,658.6153679,1.31E+00,367.9925316,\\
645,1.63E+00,660.2453679,1.32E+00,369.3125316,\\
646,1.59E+00,661.8353679,1.28E+00,370.5925316,\\
647,1.61E+00,663.4453679,1.27E+00,371.8625316,\\
648,1.60E+00,665.0453679,1.26E+00,373.1225316,\\
649,1.55E+00,666.5953679,1.22E+00,374.3425316,\\
650,1.53E+00,668.1253679,1.23E+00,375.5725316,\\
651,1.61E+00,669.7353679,1.31E+00,376.8825316,\\
652,1.59E+00,671.3253679,1.26E+00,378.1425316,\\
653,1.60E+00,672.9253679,1.30E+00,379.4425316,\\
654,1.58E+00,674.5053679,1.28E+00,380.7225316,\\
655,1.52E+00,676.0253679,1.22E+00,381.9425316,\\
656,1.32E+00,677.3453679,1.07E+00,383.0125316,\\
657,1.38E+00,678.7253679,1.12E+00,384.1325316,\\
658,1.54E+00,680.2653679,1.25E+00,385.3825316,\\
659,1.54E+00,681.8053679,1.26E+00,386.6425316,\\
660,1.56E+00,683.3653679,1.27E+00,387.9125316,\\
661,1.57E+00,684.9353679,1.26E+00,389.1725316,\\
662,1.57E+00,686.5053679,1.25E+00,390.4225316,\\
663,1.56E+00,688.0653679,1.25E+00,391.6725316,\\
664,1.55E+00,689.6153679,1.26E+00,392.9325316,\\
665,1.57E+00,691.1853679,1.29E+00,394.2225316,\\
666,1.56E+00,692.7453679,1.29E+00,395.5125316,\\
667,1.54E+00,694.2853679,1.28E+00,396.7925316,\\
668,1.53E+00,695.8153679,1.28E+00,398.0725316,\\
669,1.56E+00,697.3753679,1.30E+00,399.3725316,\\
670,1.53E+00,698.9053679,1.29E+00,400.6625316,\\
671,1.53E+00,700.4353679,1.28E+00,401.9425316,\\
672,1.51E+00,701.9453679,1.27E+00,403.2125316,\\
673,1.52E+00,703.4653679,1.28E+00,404.4925316,\\
674,1.51E+00,704.9753679,1.27E+00,405.7625316,\\
675,1.50E+00,706.4753679,1.26E+00,407.0225316,\\
676,1.52E+00,707.9953679,1.28E+00,408.3025316,\\
677,1.50E+00,709.4953679,1.27E+00,409.5725316,\\
678,1.51E+00,711.0053679,1.27E+00,410.8425316,\\
679,1.49E+00,712.4953679,1.26E+00,412.1025316,\\
680,1.49E+00,713.9853679,1.27E+00,413.3725316,\\
681,1.49E+00,715.4753679,1.26E+00,414.6325316,\\
682,1.49E+00,716.9653679,1.27E+00,415.9025316,\\
